permno,mkt_cap,asset_name,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26
17870,219217.6,AUTOLUS THERAPEUTICS PLC,-0.051478,-0.005025,0.066667,-0.005682,0.138095,-0.119665,-0.118821,-0.061489,0.022989,-0.044944,-0.043529,0.02829,0.038278,-0.006912,-0.019722,0.053254,-0.022472,0.022989,-0.008989,0.013605,0.004474,-0.004454,0.04698,-0.009615,-0.032363,0.0,0.03456,-0.056034,0.023973,-0.017837,0.013621,0.010078,0.009978,-0.027442,-0.051919,0.044048,0.014823,-0.011236,-0.079545,-0.05679,-0.037958,0.008163,0.02834,-0.007874,0.104497,-0.033533,0.069393,-0.130939,-0.066667,0.02,0.021008,0.012346,-0.020325,-0.015214,0.004214,-0.027972,-0.056115,0.048781,-0.049419,-0.015291
18802,219033.15,GIGCAPITAL2 INC,-0.004878,-0.010784,0.002973,0.011858,0.084961,-0.033303,-0.014898,-0.009452,0.013359,-0.022599,-0.015414,-0.002935,-0.001963,0.016716,0.014507,-0.004766,0.041188,0.015639,0.049819,-0.052632,-0.001821,-0.000912,-0.010959,-0.01108,-0.00747,0.021637,0.010129,-0.006381,0.016514,0.037906,-0.023478,-0.040071,0.012059,-0.004583,-0.000921,-0.015668,-0.008427,0.002833,-0.020716,0.0,0.0,-0.003846,0.006757,-0.008629,-0.011605,-0.008806,0.00691,0.001961,0.018591,-0.017291,0.00391,-0.009737,0.0059,-0.002933,0.003922,-0.003906,-0.008824,0.006924,-0.004912,-0.001974
90050,219032.94,L M P CAPITAL & INCOME FUND INC,0.015887,0.00695,0.007765,0.012842,0.0,0.000845,-0.006757,-0.005952,0.0,0.0,0.010265,0.011854,0.005858,0.001664,-0.003322,-0.015,0.000865,0.000864,-0.002591,-0.001732,0.008673,0.00172,-0.024034,0.004398,-0.001751,0.019298,0.004303,-0.000857,0.002573,0.010265,0.005927,-0.002525,0.005907,0.006711,-0.006667,-0.006711,0.005068,0.002521,-0.020956,0.007705,-0.008496,0.020566,0.007557,-0.003333,0.000836,0.005012,0.009975,0.0107,0.007329,-0.008892,0.001631,0.007329,-0.001617,-0.007287,0.004078,0.000812,-0.004058,0.013855,-0.015273,-0.005714
18406,218661.81999999998,INMUNE BIO INC,-0.028153,-0.003476,-0.005814,0.05731,-0.013274,0.006726,-0.042316,0.089535,-0.014941,-0.0065,-0.001091,0.007642,0.03792,0.066806,0.049902,-0.016775,0.161611,0.040392,-0.002353,0.166667,0.055593,0.099266,0.025552,0.025481,0.070679,-0.019598,-0.039453,0.192223,-0.002297,0.110958,0.032739,-0.004013,0.081789,-0.064432,-0.18949,0.017682,-0.011583,0.003906,-0.086576,0.001065,-0.029255,0.014247,0.125338,-0.004321,0.074735,-0.100494,0.037407,-0.005769,0.029981,-0.061502,0.0,0.02051,-0.034804,-0.044693,0.023392,-0.062857,-0.059313,0.001768,-0.044118,-0.001846
16485,218441.79,INVESCO HIGH INC 2023 TARGET T F,-0.007229,-0.001214,0.00243,0.007273,0.002407,0.002401,0.005988,0.005952,0.013018,-0.009346,0.011862,-0.007034,0.002361,-0.008245,-0.005938,0.016726,-0.001175,0.001177,-0.008226,-0.00237,0.001188,0.0,0.007117,0.008245,0.002336,-0.009324,0.004706,0.0,0.017564,0.001151,0.003448,0.001152,0.003452,0.014908,0.0,0.00678,-0.004489,0.00451,-0.005612,0.007901,0.010078,-0.001109,-0.00111,0.0,0.013333,-0.014254,0.023359,0.003261,0.002167,-0.007568,-0.001095,-0.003289,0.0,0.0,0.005501,-0.006565,-0.005507,-0.007752,0.014509,0.0
19392,218285.19999999998,AYALA PHARMACEUTICALS INC,-0.008205,0.039297,0.044776,0.001905,0.045627,-0.016364,0.01525,0.006828,0.015371,0.048086,0.019541,0.010833,-0.010717,-0.0375,-0.008225,-0.010912,0.007343,0.02951,0.020426,-0.032527,0.015086,-0.065809,0.023627,0.096803,0.041296,-0.002333,-0.017654,-0.018527,-0.013743,0.032787,-0.024603,0.052889,0.067234,0.002896,-0.054152,0.003817,0.095057,0.024306,-0.077966,-0.049265,0.00464,0.073133,-0.030846,0.003701,0.030236,0.003579,-0.022825,0.014599,-0.064748,0.534615,0.029073,0.071603,-0.079091,-0.106614,0.160221,-0.102857,-0.035563,-0.050633,0.002319,-0.008097
13876,218204.35,HEMISPHERE MEDIA GROUP INC,0.02974,0.00722,-0.010753,0.019928,-0.027531,0.032877,-0.028294,0.008189,-0.00361,-0.032609,0.007491,-0.023234,0.040913,-0.09415,0.025227,0.03248,0.016206,-0.009381,-0.015152,-0.008654,0.018429,-0.013333,0.005792,-0.025912,0.027586,-0.00767,0.014493,-0.007619,0.007678,-0.037143,0.007913,0.007851,0.017527,-0.007656,-0.025072,0.000989,-0.01581,-0.036145,-0.003125,0.0,0.090909,0.005747,-0.046667,0.012987,0.035503,0.0,0.105714,-0.031869,0.004448,-0.005314,0.015138,-0.014912,-0.024933,0.001827,0.024613,0.001779,0.010657,0.009666,-0.060052,0.023148
13007,218200.25999999998,L C N B CORP,0.012838,-0.008005,0.009415,0.035976,-0.032154,0.007973,-0.013184,0.01336,-0.015162,-0.018072,0.014997,-0.015447,0.017735,-0.001341,-0.014094,-0.012253,0.023432,-0.016835,0.010959,-0.010163,0.00616,-0.00068,-0.028591,-0.014016,0.039801,0.01162,0.030405,-0.015082,0.039281,-0.010891,0.042746,-0.009938,-0.008156,-0.038583,0.014474,0.0,0.019455,0.005089,-0.024684,-0.003245,0.001302,-0.018856,0.019218,0.027308,0.027848,0.021552,0.018083,-0.009473,-0.013748,0.014545,0.006571,-0.002967,-0.005952,-0.017365,0.026204,0.014252,0.014637,0.012118,-0.038769,0.017794
18959,218196.00000000003,GLOBAL X FUNDS,-0.06617,0.051373,0.021062,0.0033,-0.027961,-0.001692,-0.044915,-0.001775,-0.019556,-0.016319,0.028571,0.014337,-0.032686,-0.009589,-0.023513,-0.002833,0.03125,-0.033058,-0.018993,-0.021297,0.021291,-0.027505,0.055556,0.044976,0.081502,0.037257,-0.007347,0.04852,0.025098,0.062739,0.107991,0.003249,0.016192,-0.017846,-0.01817,-0.021811,-0.049324,0.055437,-0.005387,0.000677,-0.018945,0.015862,0.126273,0.10006,0.020822,-0.01503,0.110082,0.172312,0.201843,-0.28676,-0.046409,0.080943,-0.064455,-0.064336,0.029778,-0.04469,-0.050083,0.052144,-0.061674,-0.02993
92919,218195.48,ORRSTOWN FINANCIAL SERVICES INC,0.001861,0.017957,0.004258,0.020594,-0.01365,0.033694,0.009313,0.008074,0.001144,0.004,0.064883,-0.049706,0.003937,-0.064426,0.0,0.011377,0.010657,-0.009959,-0.019527,0.007846,0.008982,-0.017804,-0.005438,0.026732,0.101775,0.01826,-0.026371,-0.005959,0.025068,-0.043062,0.022778,-0.021184,-0.023307,-0.0125,0.015535,0.054391,0.01021,-0.025532,-0.026201,0.011211,-0.030488,0.036973,0.02117,0.011457,0.015642,0.037175,0.010753,0.008105,-0.009045,-0.011156,-0.027692,-0.023734,0.015127,-0.022885,0.017429,0.004818,-0.007991,0.058002,-0.010152,-0.001026
12573,218053.68,ACELRX PHARMACEUTICALS INC,-0.026667,0.006849,-0.027211,0.062937,-0.039474,-0.006849,-0.041379,0.021583,-0.007042,-0.056738,-0.030075,-0.007752,-0.007812,-0.007874,-0.007937,-0.016,0.065041,-0.030534,-0.047244,-0.024794,0.059322,-0.008,0.008065,0.096,-0.021898,0.022388,-0.014599,0.007407,0.602941,-0.087156,-0.065327,0.11828,0.129808,-0.170213,-0.020513,0.0,0.26178,-0.004149,-0.05,-0.013158,-0.022222,-0.031818,0.018779,0.069124,0.0,0.0,0.116379,0.069498,-0.046931,-0.003788,-0.045627,-0.083665,-0.030435,-0.03139,0.0,-0.041667,-0.086957,0.100529,-0.067308,-0.030928
83969,217992.69999999998,WILLIS LEASE FINANCE CORP,0.026079,0.017549,0.088611,0.117454,-0.018577,-0.008717,-0.00201,0.011329,-0.023649,-0.052014,-0.04411,-0.096511,0.014326,0.055573,-0.035486,-0.031966,0.018692,0.008869,0.076387,-0.03323,-0.024177,-0.090746,0.000985,0.002296,0.068063,0.003676,-0.021673,-0.025585,0.075568,-0.059244,0.025949,0.111968,-0.001387,-0.027778,-0.086571,-0.045981,-0.046557,-0.042297,-0.027648,0.041728,-0.01737,0.027778,0.076167,0.030659,0.045253,0.020285,0.024332,0.00029,-0.024037,-0.020178,0.026953,-0.021233,-0.017174,0.027897,0.042947,-0.0163,0.025872,-0.000567,-0.064361,-0.021212
16841,217794.84000000003,EATON VANCE FL RATE 2022 T TM TR,0.025085,0.013348,-0.013172,-0.002225,-0.011148,0.003382,0.024719,-0.01579,-0.008949,-0.001129,0.014689,-0.003341,0.002235,-0.005574,-0.01009,-0.00906,0.010286,0.001131,0.00339,0.006306,0.0,-0.001124,-0.003375,0.009029,-0.002237,0.014574,-0.001105,-0.002456,0.01466,0.010929,-0.00973,-0.004367,0.002193,-0.003282,0.003293,-0.001094,0.001095,0.003282,-0.003272,0.002188,-0.001092,0.013115,-0.001079,-0.0054,0.003257,0.004329,0.0,0.001078,0.005813,-0.003222,0.003233,-0.013964,0.002179,0.008696,-0.011853,0.005453,0.001085,0.009751,-0.002146,-0.008602
75313,217025.24000000002,PUTNAM MASTER INTER INCOME TR,0.0,0.004819,0.004796,0.002387,-0.002381,-0.002387,0.002392,-0.00716,-0.002404,-0.007229,-0.002427,0.002433,0.009709,-0.002404,0.004819,-0.004317,-0.002421,0.009709,0.007212,-0.004773,-0.002398,0.016827,-0.014184,0.004796,-0.00716,0.009615,0.0,-0.007143,0.0,0.002398,0.0,-0.002392,0.002398,0.002392,0.002864,0.007177,-0.002375,-0.007143,0.0,0.002398,-0.002392,-0.002398,0.002404,0.009592,0.002375,0.0,-0.004739,0.009524,0.007076,0.002342,-0.002337,0.002342,-0.004673,-0.002347,-0.002353,0.000472,-0.011848,0.007194,-0.009524,0.007212
86080,216785.80000000002,PROTALIX BIOTHERAPEUTICS INC,-0.02507,-0.02,0.014577,0.0,0.028736,0.047486,-0.013333,0.018919,-0.023873,-0.032609,0.058989,0.015915,-0.120104,0.04451,-0.019886,0.005797,-0.002882,-0.00578,0.034884,-0.022472,0.011494,0.03125,-0.013774,0.019553,-0.00274,0.016484,0.005405,-0.005376,0.018919,0.007958,0.039474,0.055696,0.069544,0.011211,0.021064,-0.005429,-0.026201,0.029148,-0.037037,-0.020362,0.011547,0.006849,0.0,0.00907,0.033708,0.067391,0.185336,0.108247,-0.108527,0.006957,-0.153713,-0.030612,-0.002105,0.016878,0.060166,0.011742,-0.027079,0.11332,-0.1375,0.014493
75556,216719.65,NORTHEAST BANK,0.001377,0.01834,-0.006754,0.019039,-0.001779,0.008467,-0.013257,0.008061,-0.007108,0.002685,0.021865,0.00393,-0.003045,-0.009599,-0.023348,-0.006766,0.005904,0.017607,0.000444,-0.000443,-0.003549,0.002671,0.010213,0.04044,0.038023,0.022385,-0.001592,0.010766,0.01144,-0.022621,0.011572,0.029586,0.013027,0.002269,-0.000755,0.014728,-0.024935,0.012595,-0.0098,-0.02893,0.02156,-0.002302,0.0,0.034615,0.003717,0.017407,0.003276,0.029753,0.002467,-0.002813,-0.00952,-0.01246,-0.019827,-0.02648,0.008311,0.009367,-0.007053,-0.004486,0.005633,-0.030247
14528,216702.64,APPLIED GENETIC TECHNOLOGIES COR,0.085586,0.037344,-0.066,0.004283,-0.029851,-0.021978,-0.038202,-0.023365,0.117225,-0.008565,0.00432,0.015054,0.016949,-0.033333,-0.025862,-0.002212,0.062084,-0.041754,-0.04793,-0.057208,0.024272,-0.030806,0.061125,0.0,-0.011521,0.100233,-0.038136,0.004405,0.008772,-0.028261,0.026846,-0.013072,0.037528,-0.008511,0.004292,0.012821,0.029536,-0.032787,-0.057203,-0.11236,-0.002532,0.002538,0.01519,0.097257,0.020455,0.173719,-0.003795,-0.064762,0.04888,0.145631,0.047458,0.305825,0.01487,-0.107448,-0.038304,-0.112376,-0.133013,0.044362,-0.061947,-0.04151
89490,216691.28000000003,EATON VANCE NY MUNICIPAL BD FD,0.007475,0.000824,-0.001647,0.0,-0.00165,0.017355,0.003249,-0.012956,0.006563,-0.003464,0.005111,-0.004068,-0.000409,0.010217,-0.002346,-0.003325,0.009276,0.008091,-0.005618,-0.008878,-0.009772,0.009868,-0.008958,0.016434,-0.018593,-0.000824,0.0,-0.005771,0.002488,-0.000827,0.004967,-0.002471,0.000826,0.002475,0.004444,-0.000822,0.001646,0.000822,0.002463,0.003276,-0.008163,0.006584,0.005724,-0.005691,0.005724,0.005691,-0.000808,0.004045,0.005641,-0.007211,-0.002421,-0.007281,0.0,-0.001304,-0.005733,-0.004119,-0.001241,-0.007039,-0.007506,0.005042
19401,216623.2,VINCERX PHARMA INC,-0.006061,0.002439,0.001825,-0.009715,-0.020233,-0.008135,-0.022082,-0.019355,0.000658,0.051282,0.000625,0.019375,-0.00981,0.036533,0.111105,-0.048382,0.073446,0.029474,0.019939,0.027569,-0.02439,0.0455,-0.04352,-0.0275,0.046273,0.043735,0.007533,-0.018692,-0.056191,0.019677,-0.000495,0.039604,0.0,0.031905,-0.009229,-0.030741,0.005767,-0.026756,-0.080511,-0.008542,0.028002,0.092719,-0.052253,0.011634,0.0,-0.018,-0.044807,-0.040512,-0.027222,-0.030269,-0.013545,0.12597,-0.054083,0.016256,0.01765,0.031436,0.011035,0.053534,-0.067588,0.021164
19252,216560.0,PROFESSIONAL HOLDING CORP,-0.00493,-0.008493,0.017131,0.031579,0.007483,0.004051,0.01345,-0.013935,0.009421,-0.02,0.019048,0.013351,0.052042,0.127113,-0.100556,-0.001235,0.017316,-0.054711,0.009646,-0.013376,-0.003228,-0.000648,-0.01361,0.001971,0.066885,0.013522,0.015161,-0.025687,0.016554,-0.016285,0.007971,-0.014599,-0.00679,0.013052,-0.01227,0.040994,-0.02685,-0.007971,-0.010507,-0.028107,-0.037918,0.010688,0.034369,0.025559,0.003115,-0.014286,0.032766,-0.021354,-0.002494,0.0,0.0025,-0.024938,0.030691,-0.029156,0.022364,-0.005,0.017588,-0.016667,-0.002511,0.006923
92248,216347.88,INTL TOWER HILL MINES LTD NEW,0.057143,-0.006757,-0.006803,-0.027397,0.021127,-0.027586,-0.021277,0.0,-0.028986,-0.014925,0.015152,0.029851,0.07971,0.0,0.0,-0.04698,0.028169,-0.034247,0.007092,-0.035211,0.0,0.007299,0.065217,0.034014,-0.026316,-0.047297,-0.049645,-0.007463,-0.007519,0.022727,-0.014815,-0.022557,-0.007692,0.023256,0.015152,-0.014925,0.007576,-0.007519,-0.022727,0.023256,-0.007576,0.099237,-0.0625,0.022222,-0.043478,0.030303,0.022059,0.007194,0.0,-0.028571,0.0,-0.022059,-0.022557,-0.046154,-0.056452,0.094017,-0.054687,0.008264,-0.02459,-0.067227
89547,216220.2828,NATURAL RESOURCE PARTNERS L P,-0.021201,0.029603,-0.010519,0.006378,0.021127,0.034483,-0.004333,0.067961,-0.033229,-0.053178,0.010274,0.0,0.010847,-0.025486,-0.015829,-0.020979,0.0,0.007143,-0.002128,-0.022743,0.014545,-0.014337,0.029091,0.026855,0.043359,-0.016491,0.02951,-0.016938,0.051027,0.026482,0.02887,-0.052537,0.058601,-0.047619,0.004375,-0.064095,0.016622,0.000654,0.005229,0.008453,0.006447,0.032031,0.052762,0.049528,-0.017416,0.006861,0.0,0.020443,-0.016138,-0.020928,0.027441,0.067191,-0.014752,-0.024064,-0.02137,0.025273,-0.02577,0.032777,-0.008909,-0.009281
15287,215499.54,CORBUS PHARMACEUTICALS HLD INC,0.188525,-0.082759,0.0,0.067669,-0.035211,0.010949,-0.036101,-0.011236,0.015152,0.037313,-0.028777,-0.02963,0.030534,0.111111,0.013333,-0.039474,-0.013699,-0.034722,-0.093525,0.0,0.015873,-0.023438,0.016,0.11811,-0.007042,0.021277,-0.020833,0.035461,0.027397,0.073333,0.080745,0.0,-0.005747,0.00578,0.356322,-0.105932,-0.042654,-0.024753,-0.010152,-0.051282,-0.010811,0.218579,0.156951,0.042636,0.011152,-0.011029,0.040892,0.1,0.108766,-0.021962,-0.10479,0.020067,-0.04918,-0.034483,0.042857,-0.054795,-0.083333,-0.019763,-0.068548,-0.056277
88177,215301.24000000002,SEELOS THERAPEUTICS INC,-0.010306,-0.009279,0.051098,0.0,-0.070198,0.043552,-0.005204,0.128321,-0.009091,0.174312,0.039063,0.067669,0.049296,0.006711,0.18,0.011299,0.122905,-0.144279,0.0,-0.151163,0.061644,0.019355,-0.075949,-0.027397,-0.049296,0.044444,0.021277,0.013889,0.027397,-0.033333,-0.006897,0.118056,0.074534,0.069364,0.172973,0.193548,0.027027,-0.095865,-0.081081,0.0181,-0.04,0.106481,0.023013,0.116564,0.03663,0.187279,0.050595,-0.002833,0.014205,0.095238,0.030691,-0.009926,-0.035088,-0.083117,0.065156,-0.117021,-0.087349,0.10231,-0.086826,-0.02623
14451,215244.06000000003,CONCERT PHARMACEUTICALS INC,-0.003509,-0.016725,-0.05282,0.038752,-0.00273,0.004562,0.029065,0.105913,0.019952,0.004695,-0.003894,-0.003127,0.001569,-0.043853,0.022113,0.007212,-0.006364,-0.007206,-0.020161,0.0,0.042798,-0.002368,0.003956,0.029945,-0.020658,-0.003125,-0.030564,-0.002425,0.007293,-0.014481,0.00898,-0.041262,-0.080169,0.001835,-0.037546,0.027593,0.030556,-0.047619,-0.064151,0.094758,-0.035912,-0.28319,-0.071286,0.004304,0.002857,-0.022792,0.058309,0.053719,-0.011765,-0.01455,-0.012081,-0.008152,-0.003425,-0.044674,0.017266,0.014144,-0.04463,0.0,0.00292,-0.026201
89573,215113.8,PARKE BANCORP INC,0.016017,0.020562,0.008059,0.072618,-0.009317,0.023825,-0.014085,0.001863,-0.026658,0.0,0.031847,-0.00679,0.021131,-0.069385,0.038587,-0.020781,0.010289,-0.017823,-0.01361,0.012484,0.03634,-0.023168,-0.01218,0.01233,0.04359,0.022727,0.005405,-0.000597,0.043037,-0.033811,0.03796,0.011429,-0.009605,-0.00057,0.013699,0.030968,0.020208,-0.027302,-0.028619,0.002833,-0.012429,0.014434,0.014229,-0.001122,0.024157,0.018102,-0.005388,0.013543,-0.010689,0.04322,-0.001554,-0.012967,-0.011561,-0.011696,0.016676,-0.008995,0.025627,0.039042,-0.046092,-0.046744
91990,214543.095,FIRST TR EXCH TRD ALPHADEX FD,0.004521,-0.008852,0.01401,0.007454,0.006065,0.010709,-0.015371,0.011595,0.002563,0.007005,0.013337,0.001151,0.016827,0.001444,0.008177,0.013954,-0.002603,-0.002976,-0.009992,-0.014803,0.00887,-0.002968,-0.014244,0.016396,0.009972,0.029362,0.005031,0.000801,0.011666,-0.004646,0.008182,-0.011245,0.013851,0.008888,-0.003501,0.003694,-0.003321,-0.012866,-0.027874,0.01385,-0.014702,0.022874,0.018987,-0.001537,0.014808,0.013165,0.01521,0.00482,-0.002293,0.007426,0.008646,-0.007033,-0.014738,-0.006216,0.012314,-0.027359,-0.009532,0.011505,-0.036905,0.009192
18663,214463.32,MILESTONE PHARMACEUTICALS INC,-0.029851,0.021538,0.009036,0.020896,0.001462,0.080292,-0.031081,0.06834,-0.030026,0.00673,-0.020054,-0.079127,0.0,0.016296,-0.002915,0.013158,-0.007215,0.00436,-0.024602,-0.004451,0.016394,-0.017595,0.008955,0.001479,0.011817,0.033577,-0.004237,0.0,-0.032624,0.021994,0.011478,-0.004255,0.011396,-0.001408,0.022567,0.057931,-0.028683,0.073826,-0.0775,0.01897,-0.018617,0.020325,0.112882,0.056086,-0.101695,0.040252,0.01451,0.010727,0.008255,-0.046784,-0.002454,0.03198,-0.011919,-0.031363,0.002491,-0.031056,-0.033333,-0.018568,-0.002703,-0.025745
18646,214337.1,AXCELLA HEALTH INC,-0.068421,0.028249,-0.010989,0.031482,-0.008977,0.014493,-0.039286,0.048327,-0.024823,0.029091,0.045936,-0.043919,0.019435,0.010399,-0.017153,-0.001745,-0.047203,-0.00367,-0.029466,-0.01518,0.028902,-0.02809,-0.028902,0.013889,0.013699,0.011583,0.011451,-0.011321,0.003817,-0.009506,0.101727,-0.008711,0.003515,0.021016,-0.017153,0.045375,-0.023372,-0.011966,-0.051903,0.016423,-0.023339,0.007353,0.027372,0.017762,0.068063,0.063726,0.023041,-0.010511,0.019727,-0.046131,-0.012481,0.025276,-0.027735,-0.011094,0.038462,-0.021605,-0.066246,-0.013514,0.008562,-0.032258
18052,214326.97999999998,P C B BANCORP,0.000918,-0.002752,0.0046,0.024725,-0.043789,0.018692,-0.011927,0.012071,-0.013761,-0.017674,0.016098,-0.00466,0.033708,-0.044384,-0.004739,-0.027619,-0.000979,-0.007843,0.011858,-0.008789,0.011823,-0.015579,-0.000989,0.008911,0.026497,-0.015296,-0.019418,0.00396,0.022682,-0.012536,0.011719,0.039575,0.036212,0.049283,0.010248,0.052409,-0.003213,-0.012893,-0.002449,-0.015548,-0.015794,-0.05321,0.066013,0.000837,0.052676,0.050834,0.04384,0.003621,-0.008721,-0.006598,-0.019926,0.049699,0.003587,-0.020729,-0.013139,0.017752,-0.003634,0.035011,-0.014094,-0.004289
16303,214123.22,NOVAN INC,0.03122,-0.025733,0.085065,0.109719,-0.01,-0.05523,-0.025349,0.049009,0.010963,-0.027861,0.008066,0.02826,0.059603,0.071719,-0.01006,-0.041384,0.060071,-0.007246,0.067591,-0.043895,0.501716,-0.225714,0.328413,-0.018519,-0.113208,0.049574,0.104804,-0.073395,-0.019406,-0.023829,0.03434,0.27,0.031496,0.0,0.038168,-0.007353,0.0,-0.037037,-0.084615,0.05042,-0.088,0.061404,-0.041322,0.043104,0.123967,0.044118,0.267606,0.1,-0.010101,0.096939,0.186046,-0.117647,-0.106667,-0.054726,0.084211,-0.019418,-0.158416,0.035294,-0.090909,-0.1125
16701,213845.00000000003,LEGG MASON ETF INVESTMENT TR,0.009966,6.8e-05,-0.002656,0.008563,-0.001563,0.004138,-0.011186,-0.000268,-0.00196,0.005952,0.013874,-0.001999,0.008532,0.003322,-0.004959,0.002981,0.001137,-0.00101,0.005899,-0.002413,0.00336,0.005253,-0.014588,0.005316,-0.000199,0.018438,0.001765,-0.004899,-2.3e-05,-0.000953,-0.004634,-0.005887,0.01071,0.01169,0.000916,-0.002308,0.00209,-0.002235,-0.026031,0.012923,-0.011774,0.018079,0.015199,-0.006689,0.007534,0.003663,0.008211,0.004074,0.00316,0.005146,0.006994,-0.002452,-0.000175,-0.003953,-0.002243,-0.008723,-0.000722,0.003774,-0.027111,0.00987
71159,213671.84,TAIWAN FUND INC,0.015714,0.003983,0.004688,0.001436,-0.001254,0.001256,0.000717,-0.000716,-0.000358,0.004303,0.00714,-0.002836,0.00391,-0.001062,-0.007444,-0.0075,0.006837,0.036455,-0.003717,0.005864,0.005053,-0.008121,0.015984,0.035303,-0.010378,0.010112,0.008528,0.001103,0.006243,-0.005474,0.022385,-0.019738,0.020868,0.022238,-0.003509,-0.000352,0.006615,-0.006222,-0.017254,-0.007524,-0.030812,0.010184,0.019547,0.016637,-0.000712,0.020292,0.005059,0.006075,0.003796,0.006528,-0.002387,-0.001712,-0.001715,0.006183,0.008877,-0.003046,-0.007807,-0.000342,-0.010951,-0.013149
15856,213498.18,VOYAGER THERAPEUTICS INC,-0.014423,-0.028049,-0.006273,0.021465,0.008653,-0.014706,-0.018657,-0.005703,0.018483,0.052566,0.000595,0.016043,-0.002339,0.029308,0.056948,-0.02694,-0.065338,-0.054502,-0.056391,-0.050465,0.018182,-0.017857,0.015385,0.020661,0.041835,0.062176,0.015854,0.012005,0.030842,-0.013809,0.04084,-0.047085,0.02,0.023068,-0.024803,0.045087,-0.038717,-0.032221,-0.080856,-0.005175,-0.018205,-0.006623,0.066667,-0.06375,-0.00267,-0.002677,0.033557,-0.020779,0.001326,-0.033113,-0.012329,0.016644,-0.015007,-0.078947,0.013534,-0.008902,-0.031437,0.018547,-0.054628,-0.089888
18115,213473.80000000002,FVCBANKCORP INC,0.03,-0.021658,-0.00229,0.040551,-0.020588,0.017267,0.00369,-0.005882,-0.016642,-0.009402,0.01139,0.017267,0.026568,0.08555,-0.011258,-0.022103,0.006849,0.0,-0.013605,0.003448,0.00756,0.002729,-0.004082,0.000683,0.027986,0.022576,0.014935,-0.014715,0.017533,-0.007658,0.007074,-0.003831,-0.015385,-0.003906,0.008497,0.036941,-0.010625,0.008844,-0.02943,-0.001935,-0.002586,0.059624,0.021407,0.005988,0.006548,0.034891,0.034286,-0.011602,-0.01062,-0.035028,-0.043911,0.022658,0.005988,-0.038691,0.004954,-0.022797,0.069987,0.00825,-0.05903,-0.018634
66616,213314.4,KOREA FUND INC,0.012524,0.023364,0.023368,0.014961,0.020688,-0.020266,0.001148,0.009343,-0.003281,0.002619,0.007426,-0.013727,0.007474,-0.00857,-0.00882,-0.020129,0.020457,0.003528,0.013943,0.029575,0.0136,0.002983,0.022305,0.020606,-0.001185,0.014742,0.047575,-0.009772,-0.006624,-0.004549,0.009596,-0.030097,0.007933,0.013465,0.025314,-0.013366,0.013773,-0.007506,-0.03283,0.016473,-0.044054,0.03128,0.013429,0.012109,-0.011061,0.012098,-0.022102,0.001806,0.009478,0.00512,0.001314,-0.002094,-0.003181,-0.009337,0.008048,-0.012272,0.000785,-0.007924,0.009243,-0.022816
87505,213285.11999999997,NATIONAL BANKSHARES INC,0.036853,0.01473,0.017356,-0.002171,0.003419,0.019827,0.000911,0.010926,-0.018313,-0.018349,0.011215,-0.04159,0.023787,-0.034537,0.010407,0.004828,0.02114,-0.006901,-0.003159,-0.009823,0.00832,-0.006347,-0.009901,0.009677,0.038658,0.020301,-0.007838,0.010027,0.009928,-0.028597,0.015333,-0.003322,-0.00303,-0.019149,-0.006818,0.018721,-0.007963,0.002161,0.005853,-0.041654,-0.009268,0.000645,0.005803,0.007692,0.013041,0.017269,-0.01358,0.003129,0.001248,0.004673,0.017054,0.004268,-0.001214,-0.003951,0.017699,-0.007496,0.014199,0.018767,-0.018129,-0.012508
77808,212910.72,NUVEEN SEL TAX FREE INC PORT 3,-0.001796,-0.008398,0.005445,-0.003008,0.012674,0.002384,0.017836,0.01285,0.015571,-0.032737,0.000589,-0.005882,0.005917,-0.015294,0.006571,0.001187,0.002371,0.019515,-0.00348,0.008731,-0.001154,0.009243,-0.000572,-0.013746,0.006969,-0.002307,-0.016185,-0.008226,0.003555,0.005903,0.028961,-0.033162,-0.007688,0.004768,0.010083,-0.00411,0.001179,0.024146,0.000575,0.004598,-0.005721,0.011508,0.002844,-0.014748,-0.002879,0.00866,0.01431,0.005643,0.001122,0.000252,-0.008483,-0.001133,-0.002269,0.003411,-0.014164,-0.025862,-0.023009,0.000604,-0.013277,-0.001835
